"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3214","verify that create space successfully","Setel Regression Suite","Fri Feb 14 18:09:56 GMT 2025","passed","Fri Feb 14 18:09:59 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","1507","get folder successfully","Setel Regression Suite","Fri Feb 14 18:09:58 GMT 2025","passed","Fri Feb 14 18:10:00 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","2002","verify that create list successfully","Setel Regression Suite","Fri Feb 14 18:09:56 GMT 2025","failed","Fri Feb 14 18:09:58 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","304","verify that update space successfully","Setel Regression Suite","Fri Feb 14 18:10:01 GMT 2025","failed","Fri Feb 14 18:10:02 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","339","verify that update list successfully","Setel Regression Suite","Fri Feb 14 18:09:59 GMT 2025","failed","Fri Feb 14 18:09:59 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","359","verify that get list successfully","Setel Regression Suite","Fri Feb 14 18:09:58 GMT 2025","failed","Fri Feb 14 18:09:59 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","2558","verify that delete folder successfully","Setel Regression Suite","Fri Feb 14 18:09:56 GMT 2025","passed","Fri Feb 14 18:09:58 GMT 2025","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1298","verify that get space successfully","Setel Regression Suite","Fri Feb 14 18:10:00 GMT 2025","passed","Fri Feb 14 18:10:01 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","916","verify that delete space successfully","Setel Regression Suite","Fri Feb 14 18:09:59 GMT 2025","passed","Fri Feb 14 18:10:00 GMT 2025","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
"","370","verify that delete list successfully","Setel Regression Suite","Fri Feb 14 18:09:58 GMT 2025","failed","Fri Feb 14 18:09:58 GMT 2025","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
