"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","310","verify that get list successfully","Setel Regression Suite","Thu Nov 14 18:10:01 GMT 2024","failed","Thu Nov 14 18:10:01 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","get_list_successfully"
"","1460","verify that update space successfully","Setel Regression Suite","Thu Nov 14 18:10:04 GMT 2024","passed","Thu Nov 14 18:10:06 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","update_space_successfully"
"","287","verify that update list successfully","Setel Regression Suite","Thu Nov 14 18:10:01 GMT 2024","failed","Thu Nov 14 18:10:02 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","update_list_successfully"
"","1117","verify that get space successfully","Setel Regression Suite","Thu Nov 14 18:10:03 GMT 2024","passed","Thu Nov 14 18:10:04 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","get_space_successfully"
"","321","verify that delete list successfully","Setel Regression Suite","Thu Nov 14 18:10:01 GMT 2024","failed","Thu Nov 14 18:10:01 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","delete_list_successfully"
"","3521","verify that create space successfully","Setel Regression Suite","Thu Nov 14 18:09:59 GMT 2024","passed","Thu Nov 14 18:10:02 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","create_space_successfully"
"","2600","verify that delete folder successfully","Setel Regression Suite","Thu Nov 14 18:09:59 GMT 2024","passed","Thu Nov 14 18:10:01 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","delete_folder_successfully"
"","1375","get folder successfully","Setel Regression Suite","Thu Nov 14 18:10:01 GMT 2024","passed","Thu Nov 14 18:10:03 GMT 2024","api.tests.FolderTests","Setel Admin test on chrome","api.tests.FolderTests","get_folder_successfully"
"","1997","verify that create list successfully","Setel Regression Suite","Thu Nov 14 18:09:59 GMT 2024","failed","Thu Nov 14 18:10:01 GMT 2024","api.tests.ListTests","Setel Admin test on chrome","api.tests.ListTests","create_list_successfully"
"","1223","verify that delete space successfully","Setel Regression Suite","Thu Nov 14 18:10:02 GMT 2024","passed","Thu Nov 14 18:10:03 GMT 2024","api.tests.SpaceTests","Setel Admin test on chrome","api.tests.SpaceTests","delete_space_successfully"
